Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
145483,SEAT,19-07-2020,SUNDAY,12:43 PM,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
145393,SEAT,19-07-2020,SUNDAY,7:46 PM,TAYLOR P,CAESAR SALAD,2,#N/A,#N/A,NO,#N/A,WEEK 5
145393,SEAT,19-07-2020,SUNDAY,7:46 PM,TAYLOR P,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145393,SEAT,19-07-2020,SUNDAY,7:46 PM,TAYLOR P,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 5
145393,SEAT,19-07-2020,SUNDAY,7:46 PM,TAYLOR P,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 5
145393,SEAT,19-07-2020,SUNDAY,7:46 PM,TAYLOR P,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 5
145494,SEAT,19-07-2020,SUNDAY,12:56 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145438,TAKEAWAY,19-07-2020,SUNDAY,9:50 AM,JILLIAN N.,EGGS BENEDICT,2,12,24,NO,BREAKFAST,WEEK 5
145490,SEAT,19-07-2020,SUNDAY,12:48 PM,DEB D.,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 5
145490,SEAT,19-07-2020,SUNDAY,12:48 PM,DEB D.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 5
145432,SEAT,19-07-2020,SUNDAY,9:26 AM,JILLIAN N.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 5
145432,SEAT,19-07-2020,SUNDAY,9:26 AM,JILLIAN N.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 5
145474,SEAT,19-07-2020,SUNDAY,12:37 PM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145743,SEAT,20-07-2020,MONDAY,2:31 PM,HAILEY W.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145743,SEAT,20-07-2020,MONDAY,2:31 PM,HAILEY W.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
145667,SEAT,20-07-2020,MONDAY,10:55 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145667,SEAT,20-07-2020,MONDAY,10:55 AM,DEB D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145750,SEAT,20-07-2020,MONDAY,2:47 PM,DEB D.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145684,SEAT,20-07-2020,MONDAY,11:56 AM,RETA D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145696,SEAT,20-07-2020,MONDAY,12:21 PM,RETA D.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 5
145696,SEAT,20-07-2020,MONDAY,12:21 PM,RETA D.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 5
145680,SEAT,20-07-2020,MONDAY,11:42 AM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145680,SEAT,20-07-2020,MONDAY,11:42 AM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145680,SEAT,20-07-2020,MONDAY,11:42 AM,DEB D.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 5
145680,SEAT,20-07-2020,MONDAY,11:42 AM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
145655,SEAT,20-07-2020,MONDAY,10:22 AM,DEB D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145655,SEAT,20-07-2020,MONDAY,10:22 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145655,SEAT,20-07-2020,MONDAY,10:22 AM,DEB D.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 5
145655,SEAT,20-07-2020,MONDAY,10:22 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145624,SEAT,20-07-2020,MONDAY,7:17 PM,GABRIELLA M.,COCONUT PRAWN CURRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145624,SEAT,20-07-2020,MONDAY,7:17 PM,GABRIELLA M.,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 5
145624,SEAT,20-07-2020,MONDAY,7:17 PM,GABRIELLA M.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 5
145624,SEAT,20-07-2020,MONDAY,7:17 PM,GABRIELLA M.,PECAN CRUSTED SALMON,1,24,24,NO,ENTRÉE,WEEK 5
145714,SEAT,20-07-2020,MONDAY,1:06 PM,DEB D.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 5
145714,SEAT,20-07-2020,MONDAY,1:06 PM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145691,SEAT,20-07-2020,MONDAY,11:56 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145691,SEAT,20-07-2020,MONDAY,11:56 AM,DEB D.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 5
145602,SEAT,20-07-2020,MONDAY,6:04 PM,EMILY D.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145670,SEAT,20-07-2020,MONDAY,11:14 AM,RETA D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145670,SEAT,20-07-2020,MONDAY,11:14 AM,RETA D.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 5
145670,SEAT,20-07-2020,MONDAY,11:14 AM,RETA D.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 5
145649,SEAT,20-07-2020,MONDAY,10:09 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145704,SEAT,20-07-2020,MONDAY,12:46 PM,RETA D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145704,SEAT,20-07-2020,MONDAY,12:46 PM,RETA D.,BUFFALO CHIC WRAPS,2,15,30,NO,SANDWHICHES,WEEK 5
145704,SEAT,20-07-2020,MONDAY,12:46 PM,RETA D.,BLACKENED CHICKEN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145685,SEAT,20-07-2020,MONDAY,12:06 PM,RETA D.,FAST FARE BREAKFAST,3,10,30,NO,BREAKFAST,WEEK 5
145685,SEAT,20-07-2020,MONDAY,12:06 PM,RETA D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145746,SEAT,20-07-2020,MONDAY,2:46 PM,DEB D.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 5
145746,SEAT,20-07-2020,MONDAY,2:46 PM,DEB D.,BLACKENED CHICKEN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145746,SEAT,20-07-2020,MONDAY,2:46 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
145721,SEAT,20-07-2020,MONDAY,1:33 PM,RETA D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145721,SEAT,20-07-2020,MONDAY,1:33 PM,RETA D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145721,SEAT,20-07-2020,MONDAY,1:33 PM,RETA D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 5
145694,SEAT,20-07-2020,MONDAY,12:24 PM,DEB D.,COCONUT PRAWN CURRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145694,SEAT,20-07-2020,MONDAY,12:24 PM,DEB D.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145692,SEAT,20-07-2020,MONDAY,11:57 AM,RETA D.,BLACKENED CHICKEN SALAD,2,#N/A,#N/A,NO,#N/A,WEEK 5
145692,SEAT,20-07-2020,MONDAY,11:57 AM,RETA D.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 5
145692,SEAT,20-07-2020,MONDAY,11:57 AM,RETA D.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 5
145650,TAKEAWAY,20-07-2020,MONDAY,10:13 AM,RETA D.,SIDE OF HASHBROWNS,2,2,4,NO,SIDE / ADD ON,WEEK 5
145650,TAKEAWAY,20-07-2020,MONDAY,10:13 AM,RETA D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145660,SEAT,20-07-2020,MONDAY,10:40 AM,DEB D.,EGGS BENEDICT,2,12,24,NO,BREAKFAST,WEEK 5
145634,SEAT,20-07-2020,MONDAY,7:40 PM,GABRIELLA M.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145634,SEAT,20-07-2020,MONDAY,7:40 PM,GABRIELLA M.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 5
145747,SEAT,20-07-2020,MONDAY,2:46 PM,HAILEY W.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 5
146042,SEAT,21-07-2020,TUESDAY,5:27 PM,JILLIAN N.,CHICKEN WINGS,2,14,28,NO,STARTERS,WEEK 5
146144,SEAT,21-07-2020,TUESDAY,9:19 PM,TAYLOR P,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 5
146144,SEAT,21-07-2020,TUESDAY,9:19 PM,TAYLOR P,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 5
146144,SEAT,21-07-2020,TUESDAY,9:19 PM,TAYLOR P,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 5
146144,SEAT,21-07-2020,TUESDAY,9:19 PM,TAYLOR P,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 5
145985,PICKUP,21-07-2020,TUESDAY,3:30 PM,HAILEY W.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145985,PICKUP,21-07-2020,TUESDAY,3:30 PM,HAILEY W.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146038,TAKEAWAY,21-07-2020,TUESDAY,5:02 PM,TAYLOR P,HUNTER PORK SCHNITZEL,1,22,22,NO,ENTRÉE,WEEK 5
146038,TAKEAWAY,21-07-2020,TUESDAY,5:02 PM,TAYLOR P,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146029,SEAT,21-07-2020,TUESDAY,4:49 PM,HAILEY W.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146029,SEAT,21-07-2020,TUESDAY,4:49 PM,HAILEY W.,SIDE OF FRIES,2,2,4,NO,SIDE / ADD ON,WEEK 5
146130,SEAT,21-07-2020,TUESDAY,9:26 PM,TAYLOR P,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 5
146016,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 5
146016,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
146016,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146042,SEAT,21-07-2020,TUESDAY,5:41 PM,JILLIAN N.,MEN'S NIGHT FEATURE,2,30,60,NO,SPECIALS,WEEK 5
146042,SEAT,21-07-2020,TUESDAY,5:41 PM,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 5
146042,SEAT,21-07-2020,TUESDAY,5:41 PM,JILLIAN N.,AHI TUNA BURGER,1,18,18,NO,SANDWHICHES,WEEK 5
146101,SEAT,21-07-2020,TUESDAY,7:25 PM,TAYLOR P,WOR WONTON SOUP,2,8,16,NO,SOUP,WEEK 5
146101,SEAT,21-07-2020,TUESDAY,7:25 PM,TAYLOR P,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 5
146101,SEAT,21-07-2020,TUESDAY,7:25 PM,TAYLOR P,PRIME RIB BURGER,2,17,34,NO,SANDWHICHES,WEEK 5
146101,SEAT,21-07-2020,TUESDAY,7:25 PM,TAYLOR P,MEN'S NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 5
146072,SEAT,21-07-2020,TUESDAY,6:36 PM,TAYLOR P,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 5
146072,SEAT,21-07-2020,TUESDAY,6:36 PM,TAYLOR P,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146072,SEAT,21-07-2020,TUESDAY,6:36 PM,TAYLOR P,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146072,SEAT,21-07-2020,TUESDAY,6:36 PM,TAYLOR P,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 5
146084,TAKEAWAY,21-07-2020,TUESDAY,6:32 PM,JORDYN J.,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 5
146084,TAKEAWAY,21-07-2020,TUESDAY,6:32 PM,JORDYN J.,CASHEW PRAWN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146112,SEAT,21-07-2020,TUESDAY,7:36 PM,JORDYN J.,MEN'S NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 5
146110,SEAT,21-07-2020,TUESDAY,7:35 PM,TAYLOR P,COCONUT PRAWN CURRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146110,SEAT,21-07-2020,TUESDAY,7:35 PM,TAYLOR P,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
146130,SEAT,21-07-2020,TUESDAY,8:24 PM,TAYLOR P,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146130,SEAT,21-07-2020,TUESDAY,8:24 PM,TAYLOR P,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146055,SEAT,21-07-2020,TUESDAY,5:39 PM,JORDYN J.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146055,SEAT,21-07-2020,TUESDAY,5:39 PM,JORDYN J.,MEN'S NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 5
146033,SEAT,21-07-2020,TUESDAY,5:12 PM,HAILEY W.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146166,SEAT,21-07-2020,TUESDAY,9:53 PM,JORDYN J.,MEN'S NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 5
146166,SEAT,21-07-2020,TUESDAY,9:53 PM,JORDYN J.,AHI TUNA BURGER,1,18,18,NO,SANDWHICHES,WEEK 5
146134,SEAT,21-07-2020,TUESDAY,8:34 PM,JORDYN J.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146099,SEAT,21-07-2020,TUESDAY,7:24 PM,JILLIAN N.,MEN'S NIGHT FEATURE,2,30,60,NO,SPECIALS,WEEK 5
146099,SEAT,21-07-2020,TUESDAY,7:24 PM,JILLIAN N.,PRIME RIB SLIDER,3,6,18,NO,STARTERS,WEEK 5
146165,SEAT,21-07-2020,TUESDAY,9:37 PM,JORDYN J.,MEN'S NIGHT FEATURE,2,30,60,NO,SPECIALS,WEEK 5
146051,SEAT,21-07-2020,TUESDAY,5:36 PM,TAYLOR P,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 5
146051,SEAT,21-07-2020,TUESDAY,5:36 PM,TAYLOR P,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146051,SEAT,21-07-2020,TUESDAY,5:36 PM,TAYLOR P,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146074,SEAT,21-07-2020,TUESDAY,6:11 PM,DEE V.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 5
146111,SEAT,21-07-2020,TUESDAY,7:36 PM,JORDYN J.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146111,SEAT,21-07-2020,TUESDAY,7:36 PM,JORDYN J.,MEN'S NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 5
146023,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 5
146023,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146023,SEAT,21-07-2020,TUESDAY,4:50 PM,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146013,PICKUP,21-07-2020,TUESDAY,4:27 PM,ASHLEY C.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 5
146013,PICKUP,21-07-2020,TUESDAY,4:27 PM,ASHLEY C.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 5
146013,PICKUP,21-07-2020,TUESDAY,4:27 PM,ASHLEY C.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146013,PICKUP,21-07-2020,TUESDAY,4:27 PM,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
146232,SEAT,22-07-2020,WEDNESDAY,12:17 PM,DEB D.,HUNTER PORK SCHNITZEL,2,22,44,NO,ENTRÉE,WEEK 5
146232,SEAT,22-07-2020,WEDNESDAY,12:17 PM,DEB D.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146264,TAKEAWAY,22-07-2020,WEDNESDAY,1:46 PM,ALLY K.,SALT & PEPPER PORK RIBS,4,14,56,NO,STARTERS,WEEK 5
146276,SEAT,22-07-2020,WEDNESDAY,2:22 PM,DEB D.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146222,SEAT,22-07-2020,WEDNESDAY,11:43 AM,JILLIAN N.,PECAN CRUSTED SALMON,1,24,24,NO,ENTRÉE,WEEK 5
146222,SEAT,22-07-2020,WEDNESDAY,11:43 AM,JILLIAN N.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146222,SEAT,22-07-2020,WEDNESDAY,11:43 AM,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146245,SEAT,22-07-2020,WEDNESDAY,1:06 PM,DEB D.,CHICKEN WINGS,2,14,28,NO,STARTERS,WEEK 5
146245,SEAT,22-07-2020,WEDNESDAY,1:06 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146236,SEAT,22-07-2020,WEDNESDAY,12:22 PM,DEB D.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 5
146169,TAKEAWAY,22-07-2020,WEDNESDAY,10:24 PM,TAYLOR P,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
146251,TAKEAWAY,22-07-2020,WEDNESDAY,1:14 PM,DEB D.,CASHEW PRAWN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
146275,SEAT,22-07-2020,WEDNESDAY,2:19 PM,DEB D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
146275,SEAT,22-07-2020,WEDNESDAY,2:19 PM,DEB D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146274,SEAT,22-07-2020,WEDNESDAY,2:54 PM,DEB D.,CINNAMON FRENCH TOAST,1,12,12,YES,BREAKFAST,WEEK 5
146274,SEAT,22-07-2020,WEDNESDAY,2:54 PM,DEB D.,ADD AN EGG,1,4,4,YES,SIDE / ADD ON,WEEK 5
146273,SEAT,22-07-2020,WEDNESDAY,2:22 PM,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146273,SEAT,22-07-2020,WEDNESDAY,2:22 PM,JILLIAN N.,SIDE GARDEN SALAD,1,1,1,NO,SIDE / ADD ON,WEEK 5
146233,SEAT,22-07-2020,WEDNESDAY,12:18 PM,DEB D.,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 5
146233,SEAT,22-07-2020,WEDNESDAY,12:18 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
146171,SEAT,22-07-2020,WEDNESDAY,10:28 PM,ASHLEY C.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146171,SEAT,22-07-2020,WEDNESDAY,10:28 PM,ASHLEY C.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
146171,SEAT,22-07-2020,WEDNESDAY,10:28 PM,ASHLEY C.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 5
146171,SEAT,22-07-2020,WEDNESDAY,10:28 PM,ASHLEY C.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146171,SEAT,22-07-2020,WEDNESDAY,10:28 PM,ASHLEY C.,SIDE LATTICE FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 5
146238,SEAT,22-07-2020,WEDNESDAY,1:10 PM,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146238,SEAT,22-07-2020,WEDNESDAY,1:10 PM,JILLIAN N.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
146209,SEAT,22-07-2020,WEDNESDAY,11:06 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
146274,SEAT,22-07-2020,WEDNESDAY,2:23 PM,DEB D.,BEEF DIP SANDWHICH,1,15,15,YES,SANDWHICHES,WEEK 5
146274,SEAT,22-07-2020,WEDNESDAY,2:23 PM,DEB D.,NACHOS,1,#N/A,#N/A,YES,#N/A,WEEK 5
146274,SEAT,22-07-2020,WEDNESDAY,2:23 PM,DEB D.,MTRL SMOKED MEAT SANDWHICH,1,15,15,YES,SANDWHICHES,WEEK 5
146234,SEAT,22-07-2020,WEDNESDAY,12:45 PM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,3,15,45,NO,SANDWHICHES,WEEK 5
146193,SEAT,22-07-2020,WEDNESDAY,10:19 AM,DEB D.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 5
146193,SEAT,22-07-2020,WEDNESDAY,10:19 AM,DEB D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
146308,SEAT,22-07-2020,WEDNESDAY,3:22 PM,ASHLEY C.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
146308,SEAT,22-07-2020,WEDNESDAY,3:22 PM,ASHLEY C.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
146267,SEAT,22-07-2020,WEDNESDAY,2:22 PM,JILLIAN N.,TRIPLE PEPPERONI FLATBRD,1,15,15,NO,PIZZA,WEEK 5
146267,SEAT,22-07-2020,WEDNESDAY,2:22 PM,JILLIAN N.,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 5
146263,SEAT,22-07-2020,WEDNESDAY,1:44 PM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
146238,SEAT,22-07-2020,WEDNESDAY,12:49 PM,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146238,SEAT,22-07-2020,WEDNESDAY,12:49 PM,JILLIAN N.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 5
146254,TAKEAWAY,22-07-2020,WEDNESDAY,1:19 PM,DEB D.,CHICKEN WINGS,2,14,28,NO,STARTERS,WEEK 5
146254,TAKEAWAY,22-07-2020,WEDNESDAY,1:19 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
146253,SEAT,22-07-2020,WEDNESDAY,2:18 PM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
